"","id","deviceid","latitude","longitude","addr1","addr2","addr3","addr4"
"21331",26971,"10564f1c830c4da6",37.6947438,127.1974747,NA,NA,NA,NA
"21332",26972,"F735084C-7625-44D0-82B4-E5E1EEB3ACA3",33.46581,126.4379,NA,NA,NA,NA
"21333",26973,"B6FDE650-66D4-4393-9B4C-D14CCCE5BE45",37.53777,127.1354,NA,NA,NA,NA
"21334",26974,"b4f1c5a4c492be3",37.6384753317109,127.064909047293,NA,NA,NA,NA
"21335",26975,"e41d6100fb3b4cab",35.115611,129.0842434,NA,NA,NA,NA
"21336",26976,"21392461c05d1096",33.2462706,126.4297145,"대한민국","제주특별자치도","서귀포시","대포동"
"21337",26977,"52ffcfe4e0ada9ba",37.5514522,127.709747,NA,NA,NA,NA
"21338",26978,"729e61e2444ff913",37.6945574,126.5944992,NA,NA,NA,NA
"21339",26979,"d001ad34b0b4aab4",35.3121728,129.0227572,"대한민국","경상남도","양산시","동면"
"21340",26981,"198693426a816764",37.5088042,126.9470469,NA,NA,NA,NA
"21341",26982,"d8fa2ccfa964a226",37.6352569,126.8883141,NA,NA,NA,NA
"21342",26983,"23ccb0657e39faa3",37.2467751,127.064653,NA,NA,NA,NA
"21343",26984,"3f78744769b14e3",33.4793114,126.4816118,NA,NA,NA,NA
"21344",26985,"F04741D6-8A97-4F23-95BA-2C9834C4D80C",36.78907,127.5743,NA,NA,NA,NA
"21345",26986,"DCDADF8C-CE04-4F4D-80D7-E66CC10F050C",37.48016,126.6478,NA,NA,NA,NA
"21346",26987,"46d37fd62a0ff532",37.252385,127.0632913,NA,NA,NA,NA
"21347",26988,"BB37A759-44E3-4846-8B99-FAD0E6433225",35.17436,129.0566,NA,NA,NA,NA
"21348",26989,"226ea3bcfc8026db",35.982667,126.7378983,NA,NA,NA,NA
"21349",26990,"A10DEA72-D7D4-4F83-8FBD-4BC88F61B9D4",36.45004,126.7998,NA,NA,NA,NA
"21350",26991,"9e01573cf659a906",36.8777183,127.1595586,NA,NA,NA,NA
"21351",26992,"12daab45ab1117f0",36.13667387,128.11720648,NA,NA,NA,NA
"21352",31418,"093139B9-D1EA-4C3A-9167-AD673E6BFF5D",35.82495,128.5304,NA,NA,NA,NA
"21353",31420,"f8123ac209abd9ac",35.3103824,128.7331246,NA,NA,NA,NA
"21354",31421,"d39b21d708a61994",35.8359279,128.70579,NA,NA,NA,NA
"21355",31422,"8ce0e8496372fa3a",35.8094982,128.5389348,NA,NA,NA,NA
"21356",31423,"ecdb1fb9810e51bf",37.5295906,127.112383,NA,NA,NA,NA
"21357",31424,"e991f01c54278730",38.0782879,128.6237266,NA,NA,NA,NA
"21358",31426,"8921e0f816f7e812",36.9874142,127.9357103,NA,NA,NA,NA
"21359",31427,"bd3939a0cd9600f8",35.8632673,128.5751526,"대한민국","대구광역시","중구","대신동"
"21360",31428,"48926d6bf2a85ea",35.6385833,129.4353429,NA,NA,NA,NA
"21361",31429,"27d2b0db532e079c",35.2129908,126.8710848,NA,NA,NA,NA
"21362",31430,"0A7B984B-D6FA-44B6-BFA4-41952440DF03",36.09427,128.3566,NA,NA,NA,NA
"21363",31431,"41dabeec710daa5f",37.3198068,127.0926307,"대한민국","경기도","용인시","수지구"
"21364",31432,"7C71F00F-EB74-4C99-8938-9A01B0C62544",37.34881,127.2126,NA,NA,NA,NA
"21365",31433,"14606F52-1C47-403C-8CA7-7F881A32A62B",35.22807,129.0843,NA,NA,NA,NA
"21366",31434,"7389591f21254a52",37.3588638,126.7237317,"대한민국","경기도","시흥시","정왕3동"
"21367",31435,"21889735f4c6d77a",37.5050055,127.0600869,NA,NA,NA,NA
"21368",31436,"8da5ad8df06d9861",35.8760066,128.5890945,"대한민국","대구광역시","중구","태평로3가"
"21369",31437,"3e5679afa4d86a23",36.5916144834268,126.657868819609,NA,NA,NA,NA
"21370",31438,"43996296413fbc77",36.7491679,126.2936275,"대한민국","충청남도","태안군","태안읍"
"21371",31439,"dfcf9f1a8b8dfa69",37.3788937,127.113371,NA,NA,NA,NA
"21372",31440,"41639301-A10A-419B-A829-423CE78D6E4C",37.49145,127.1023,NA,NA,NA,NA
"21373",31441,"84eff0c78d7f8c2a",35.219939,129.1529437,NA,NA,NA,NA
"21374",31442,"292D99C1-FB70-47AB-9F55-2103B0FB0558",37.60806,126.734,NA,NA,NA,NA
"21375",31443,"332074D4-E494-47AB-9FC9-86524BAB35A9",35.21825,128.6693,NA,NA,NA,NA
"21376",31444,"303a26453ec274d3",37.1492331,128.2214603,NA,NA,NA,NA
"21377",31445,"a6d80f735c9ce48b",35.8323864,128.548968,NA,NA,NA,NA
"21378",31446,"6b8ec52c6c8c04e",37.4869124520606,126.791700525309,NA,NA,NA,NA
"21379",31447,"81317db73a436fe8",35.1756712,126.9362282,NA,NA,NA,NA
"21380",31448,"e7331d2fafa614e0",37.2419579,127.1193313,NA,NA,NA,NA
"21381",31449,"41F80800-DDDB-4415-983D-1C1A65D0C0B9",37.59773,126.6726,NA,NA,NA,NA
"21382",31450,"26df0fc212713281",35.9652582835812,126.705921798565,NA,NA,NA,NA
"21383",31451,"C5EA89E2-6617-4B74-A7B2-B9BADBF86FFD",35.64594,129.35,NA,NA,NA,NA
"21384",31452,"db1e43150bfe5af",35.2040737,128.8011001,NA,NA,NA,NA
"21385",31453,"a3567915d8013b7c",37.6223104,126.6974734,NA,NA,NA,NA
"21386",31454,"32905dc8ca63c791",37.2139334,126.9728319,NA,NA,NA,NA
"21387",31455,"a72683b73a20c638",36.9861775,127.0826224,NA,NA,NA,NA
"21388",31456,"49d8bffc109a1962",35.2004403,128.8111071,"대한민국","경상남도","김해시","장유면"
"21389",31457,"46ad14fde489941a",37.4834008,126.9207894,NA,NA,NA,NA
"21390",31458,"22F3172B-028C-4C88-ABDA-7A508DF4205E",36.09441,128.4399,NA,NA,NA,NA
"21391",31459,"10E6A8A3-D5B3-4EB2-89C4-255106C5384E",35.63758,129.4386,NA,NA,NA,NA
"21392",31460,"926dc9d9af4ab782",35.818293,128.5273998,"대한민국","대구광역시","달서구","조암남로19길"
"21393",31461,"D9EAC1E7-5C6E-402C-8EBE-4139E90EC561",37.57698,127.0613,NA,NA,NA,NA
"21394",31462,"37B2788F-C5B5-422A-A671-EF50B68D15B3",35.15031,126.868,NA,NA,NA,NA
"21395",31463,"479670EC-F1E4-4A4B-9060-0360E76A5E00",35.8461,127.1074,NA,NA,NA,NA
"21396",31464,"a3f1f40e4605fda4",37.2471681467348,127.06618047206,NA,NA,NA,NA
"21397",31465,"2e343267715863b7",36.6863941,126.8335191,NA,NA,NA,NA
"21398",31466,"4a22b9d082f877e",37.6468802,126.7887217,NA,NA,NA,NA
"21399",31467,"c0175dee20c7d578",33.271503,126.5858638,NA,NA,NA,NA
"21400",31468,"059C76A2-87C4-4BC2-8C4F-697BC78E38BE",33.47868,126.4006,NA,NA,NA,NA
"21401",31469,"8E6E507C-6AD0-417F-912F-F68A19CF9F43",37.3144,127.0775,NA,NA,NA,NA
"21402",31470,"d05acb429514ec4e",36.1221949,128.3443154,"대한민국","경상북도","구미시","박정희로"
"21403",31471,"94f2edc9b96fc0c1",35.5241592,127.7223348,NA,NA,NA,NA
"21404",31472,"A0A58935-F518-4174-8319-0C34A2CFD200",37.45712,127.1279,NA,NA,NA,NA
"21405",31473,"266f54ad19b3201e",37.4423605,126.8914443,"대한민국","경기도","광명시","소하1동"
"21406",31474,"6F578461-16F3-41C2-92F9-8E154CF72BE1",37.53865,126.9588,NA,NA,NA,NA
"21407",31475,"72f25db68f64d2d6",37.4951935,126.7174788,NA,NA,NA,NA
"21408",31476,"f414ece25ead195a",37.461838976302,126.681442676941,NA,NA,NA,NA
"21409",31477,"b99ab6939e726e70",37.2518968,127.021742,NA,NA,NA,NA
"21410",31478,"6706326e7ac30330",37.3682883,127.6552748,NA,NA,NA,NA
"21411",31479,"dba55b50b6bd4374",35.8819575,128.6644673,NA,NA,NA,NA
"21412",31480,"b80ac62c8b16b183",36.0032278,129.3807512,NA,NA,NA,NA
"21413",31481,"3981537E-9BAC-4FFF-9E87-BCD6DAF7E049",36.3615,127.293,NA,NA,NA,NA
"21414",31482,"83dba1d9d847a494",37.6603498,126.8895449,NA,NA,NA,NA
"21415",31483,"CE747614-7248-4016-8741-B8651207C19D",35.21761,128.6878,NA,NA,NA,NA
"21416",31484,"20926953ebcad40a",37.5368677,126.8864314,NA,NA,NA,NA
"21417",31485,"E73875DC-3D0C-4D40-9FCB-EEA0379A00F6",36.36972,127.4388,NA,NA,NA,NA
"21418",31486,"956E0E58-C7A2-422D-85CE-955EA77A2E78",37.278,127.0711,NA,NA,NA,NA
"21419",31487,"03602173-6101-4903-BF94-699A9B891870",37.46255,126.6928,NA,NA,NA,NA
"21420",31488,"deb691daeab3aaae",35.1719228,129.0509932,NA,NA,NA,NA
"21421",31489,"F51BA1DE-9CB8-41F6-B280-B7A3FE5D5C7A",35.86838,127.1233,NA,NA,NA,NA
"21422",31490,"2024bb33244b5cda",34.8682015,128.6319267,NA,NA,NA,NA
"21423",31491,"b6b78bbeab779680",35.1475557,126.8888154,NA,NA,NA,NA
"21424",31492,"520e84ef894556c0",37.5120366,126.9051222,NA,NA,NA,NA
"21425",31493,"7A5BC365-6243-4DF6-B242-97AC0E4CB4B3",37.60879,127.0303,NA,NA,NA,NA
"21426",31494,"8A7BDD07-F006-47C6-8C6F-A7B93885121B",36.09472,128.4268,NA,NA,NA,NA
"21427",31495,"dbe9fa892bbb4ec0",37.392014,126.9560945,NA,NA,NA,NA
"21428",31496,"580b3a6981fe57e1",35.0514539,128.9690384,NA,NA,NA,NA
"21429",31497,"86DFEDE8-1935-448D-8DEF-9D4B84134B40",37.54832,127.0159,NA,NA,NA,NA
"21430",31498,"eccbc5cf42e027",37.4886421,126.8982506,NA,NA,NA,NA
"21431",31499,"b7b54e2b9d331bb4",35.8819373,128.7141923,"대한민국","대구광역시","동구","각산동"
"21432",31500,"e39d785d769c973e",37.6063867,126.7354961,NA,NA,NA,NA
"21433",31501,"4e31418a4d48c4e6",35.1309183,126.7957851,NA,NA,NA,NA
"21434",31502,"3c21e5d3dd0b4752",35.8526484075185,128.511509353879,"대한민국","대구광역시","달서구","이곡1동"
"21435",31503,"F63E65D1-DD29-45C7-8CBF-BC929DFB73D1",35.08411,129.0095,NA,NA,NA,NA
"21436",31504,"60EA8A5F-4B33-49BF-9116-8FA3BF846B96",37.48811,126.8954,NA,NA,NA,NA
"21437",31505,"B862006F-3A3E-421F-A4B2-6EB276693D85",37.72064,127.036,NA,NA,NA,NA
"21438",31506,"d301085d1c44ca70",36.0731167,128.393434,NA,NA,NA,NA
"21439",31507,"C9395777-908A-4D3E-B01E-032939B88DA5",36.95922,126.5872,NA,NA,NA,NA
"21440",31508,"37f35de1705d2dde",35.3142803,128.7324658,NA,NA,NA,NA
"21441",31509,"be19ac72e05ba4f4",35.2447519,128.6182816,NA,NA,NA,NA
"21442",31510,"b827f9fd030aad97",37.8588024,127.7350682,NA,NA,NA,NA
"21443",31511,"591b72a59ca9ba75",37.3370831,127.2951545,NA,NA,NA,NA
"21444",31512,"ED70C94C-9CF9-4931-B705-2610C3F08486",36.77494,127.0221,NA,NA,NA,NA
"21445",31513,"f76e85b3bc3c010c",37.3715994674946,127.160889844063,NA,NA,NA,NA
"21446",31514,"fffdfbe6237c7e68",37.2313244,127.1101025,NA,NA,NA,NA
"21447",31515,"adb3998ce494d03f",35.1502665,126.8080874,NA,NA,NA,NA
"21448",31516,"01216207-26EF-4FE3-82E3-9CDF16DEB965",37.48254,126.9946,NA,NA,NA,NA
"21449",31517,"21EDAFD2-3B89-4D06-B3CE-8CE905EC7FCB",37.48253,126.9945,NA,NA,NA,NA
"21450",31518,"401EFFE6-449F-4F4C-AED1-7A525FDCB13A",37.47379,126.6482,NA,NA,NA,NA
"21451",31519,"40c06618d1b0d368",37.4655018,126.7526077,NA,NA,NA,NA
"21452",31520,"a8fa2d1b6cb26287",35.8497797,128.4763363,NA,NA,NA,NA
"21453",31521,"fe170e822ab5f138",37.514189,127.052862,NA,NA,NA,NA
"21454",31522,"2CA9F3CA-F77F-4D2C-AA46-42707DA4F9A3",37.48256,126.9946,NA,NA,NA,NA
"21455",31523,"9E76F39D-8435-4304-8CDA-2A6C19E450B2",33.50326,126.5432,NA,NA,NA,NA
"21456",31524,"7646f78cefcd89c8",37.5058333,126.7176709,"대한민국","인천광역시","부평구","부평대로167번길"
"21457",31525,"4bf08d3656048e6",36.3729029,127.3169455,NA,NA,NA,NA
"21458",31526,"c59c0a8683b06b9a",37.2537868,127.0117826,NA,NA,NA,NA
"21459",31528,"210f4b367a58a6b",36.9802156,128.3681369,NA,NA,NA,NA
"21460",31529,"6d67ab8058df9891",37.3561995,126.9316423,NA,NA,NA,NA
"21461",31530,"18b9628a21cdbf2e",37.5266567,127.1243096,"대한민국","서울특별시","강동구","성내로14길"
"21462",31531,"5353f31aa1e3f67b",37.5696533,126.8073201,"대한민국","서울특별시","강서구","방화2동"
"21463",31532,"619E3318-5522-4CEF-8775-7A5F101EB06E",37.36871,127.1473,NA,NA,NA,NA
"21464",31533,"b0f75e3823b93b6f",37.5213840190584,127.05868537487,NA,NA,NA,NA
"21465",31534,"ec04c2c0f03dc107",37.649157,126.8799961,NA,NA,NA,NA
"21466",31535,"da879b317ff860ad",37.4767654,127.1401323,NA,NA,NA,NA
"21467",31536,"3F0ED69B-B6BD-4734-BA9D-BDCB0565FB44",33.45366,126.3525,NA,NA,NA,NA
"21468",31537,"54C244CD-3829-4418-8C86-74483A46BD54",37.54503,127.1474,NA,NA,NA,NA
"21469",31538,"83db0804d018043",36.9060048,126.6457412,NA,NA,NA,NA
"21470",31539,"9D0D41D8-7F48-4236-8E9D-1A4AE0F76969",37.48252,126.9945,NA,NA,NA,NA
"21471",31540,"b4a2d88f845e6375",37.3116999,126.9841912,"대한민국","경기도","수원시","장안구"
"21472",31541,"cc3c0e2b004d0259",37.5388543,126.9593059,NA,NA,NA,NA
"21473",31543,"55503CE1-0BB3-4560-A80F-E347D655BFC2",37.44377,129.1771,NA,NA,NA,NA
"21474",31544,"e6a079261448b5ed",36.0800864,126.6915012,NA,NA,NA,NA
"21475",31545,"de0a211ccb64a078",37.6342045,126.9235875,NA,NA,NA,NA
"21476",31546,"2feccf780a50ac5a",37.3119085,126.865856,NA,NA,NA,NA
"21477",31547,"a80242098a61c029",37.4788034,126.9101192,NA,NA,NA,NA
"21478",31548,"2c65bffcc68a84c3",36.7695823,126.4557424,NA,NA,NA,NA
"21479",31549,"6DE083B9-C23D-4E62-8DEB-1AF2553D2BFB",37.5583,127.0133,NA,NA,NA,NA
"21480",31550,"73A6B824-FB7F-4D52-B54C-678162977CB6",35.1384,128.9799,NA,NA,NA,NA
"21481",31551,"8eb1e7c3877e1664",35.8686248612844,127.124536630375,NA,NA,NA,NA
"21482",31552,"fa918df9d092222f",37.3816694,126.6461256,NA,NA,NA,NA
"21483",31553,"edd1943c7d35a73c",37.2740048,126.9773812,NA,NA,NA,NA
"21484",31554,"9E91F34D-929F-4801-8DBE-1BABB96CC780",36.77475,127.0221,NA,NA,NA,NA
"21485",31555,"f19e9624ba5ca291",37.5167595,126.8857061,NA,NA,NA,NA
"21486",31556,"f1b76a0576e9b1da",37.5060982,126.7084854,"","","",""
"21487",31557,"233beb2a6cffe85d",37.4914779,126.7907553,NA,NA,NA,NA
"21488",31558,"20cb2def35221de1",35.8612872,127.126018,NA,NA,NA,NA
"21489",31559,"F426F24F-94CA-4E17-BB5B-3F52178CDBD8",37.45584,127.0003,NA,NA,NA,NA
"21490",31560,"478FB12B-7F1C-463B-9779-0A9EE70ADD06",36.92076,127.6869,NA,NA,NA,NA
"21491",31561,"c12ad3b7185741a5",37.6511581,127.124113,NA,NA,NA,NA
"21492",31562,"cdb03dc4823617da",35.1967617,126.8167394,NA,NA,NA,NA
"21493",31563,"709bf61a573621eb",36.9640963,126.9529335,NA,NA,NA,NA
"21494",31564,"13868b751c951167",37.4598475,126.8777875,"대한민국","경기도","광명시","하안3동"
"21495",31565,"8e65a2b448a00f2d",36.8290255,127.116358,NA,NA,NA,NA
"21496",31566,"35cacf49d6b760a5",35.1946413,128.7964626,NA,NA,NA,NA
"21497",31567,"fe284c8934dcce9b",35.8805369,128.5631916,NA,NA,NA,NA
"21498",31568,"830161dabed6620c",37.6147533,126.9095668,NA,NA,NA,NA
"21499",31569,"A8ECDCB6-FBA9-42EC-B9C6-A90402CA2D5B",35.84545,127.11,NA,NA,NA,NA
"21500",31570,"71a3c83252eacdd6",35.8482488,128.6049635,NA,NA,NA,NA
"21501",31571,"de89f93a50bae4e",35.2981292,128.7366893,NA,NA,NA,NA
"21502",31573,"2bbcedc355036d88",34.8021803,126.4345814,NA,NA,NA,NA
"21503",31574,"ae827e54cf56d579",37.7117595,127.1969552,"대한민국","경기도","남양주시","오남읍"
"21504",31575,"fda0caa1aaa64c5d",35.8525388,127.0126936,NA,NA,NA,NA
"21505",31576,"b73d13609f9fcb22",37.2052173,127.0719075,NA,NA,NA,NA
"21506",31577,"c82eca3ef3dd3618",35.5345566763351,129.291595462374,NA,NA,NA,NA
"21507",31578,"7f255e8e858afe2b",37.4252949,126.6473485,NA,NA,NA,NA
"21508",31579,"8ecb3f93d59caf46",37.6456187044572,127.053051444207,NA,NA,NA,NA
"21509",31580,"c0bba1db0f90b17c",35.1654303,129.1862482,NA,NA,NA,NA
"21510",31581,"35193e7c00ea5653",37.4771437,126.929418,"대한민국","서울특별시","관악구","신원동"
"21511",31582,"f62a150c92169b8d",37.4827062,127.0537994,NA,NA,NA,NA
"21512",31583,"6C306FC3-C27B-4896-A149-C8FB5E2785C1",35.12733,126.917,NA,NA,NA,NA
"21513",31584,"2418d44dd7691acb",37.4872622,127.9817346,NA,NA,NA,NA
"21514",31585,"D40FF081-9E92-4D0C-B54E-87B0C2983115",37.65092,126.8836,NA,NA,NA,NA
"21515",31586,"8fc2480e49828e22",35.1738424,129.1779364,"대한민국","부산광역시","해운대구","좌1동"
"21516",31587,"15ee551adb336f56",37.5239751,126.9341633,"대한민국","서울특별시","영등포구","여의도동"
"21517",31588,"1C7E0AD8-D1CB-44C0-9C48-C763C16361B1",37.54999,126.9291,NA,NA,NA,NA
"21518",31589,"b59c3ab22270be58",37.5451152,126.8732429,NA,NA,NA,NA
"21519",31590,"c749f517390a889e",35.2019154,128.7128828,"대한민국","경상남도","창원시","성산구"
"21520",31591,"E5DFA6C6-C47E-4194-918F-EEE50112396C",35.78364,129.4473,NA,NA,NA,NA
"21521",31592,"18052af642b2e586",37.5264531,126.8238749,NA,NA,NA,NA
"21522",31593,"F0738AC7-4399-47B9-AED8-EBC4687BA569",36.6396,127.3059,NA,NA,NA,NA
"21523",31594,"9b3782483280c03d",37.1376718,126.9111362,NA,NA,NA,NA
"21524",31595,"cd80f920965e9f07",37.1824249,128.9676628,"대한민국","강원도","태백시","화전동"
"21525",31596,"462af6424d7256ca",35.9655194,127.0159032,NA,NA,NA,NA
"21526",31597,"67C3B99C-966A-4FA0-8F16-7C64C093E4C0",37.33585,127.0891,NA,NA,NA,NA
"21527",31598,"9c82e2d90e223b4f",35.9655078,127.0159409,NA,NA,NA,NA
"21528",31599,"8193c847b8d74403",37.5684385,126.6835454,"대한민국","인천광역시","서구","승학로"
"21529",31600,"64d42479f4307bf9",35.8737175,128.6218743,NA,NA,NA,NA
"21530",31601,"1DA85FFD-94C0-473F-A672-D1C2664A6904",37.33116,127.1109,NA,NA,NA,NA
"21531",31602,"bdc1895e6212cf9e",37.3256184,127.0926039,NA,NA,NA,NA
"21532",31603,"a53d0282d18f806f",37.2616654,127.0311037,NA,NA,NA,NA
"21533",31604,"c1b13f7e04ab159e",35.1637499,129.1707366,NA,NA,NA,NA
"21534",31605,"c5b6faa75ee28816",37.4664286,126.9433171,"대한민국","서울특별시","관악구","대학동"
"21535",31606,"191cbefb8b09b971",37.5854591,126.678859,"대한민국","인천광역시","서구","검단4동"
"21536",31607,"12d23ffd4849090c",37.594741,127.0928133,NA,NA,NA,NA
"21537",31608,"84309a5880787c43",37.6566978,126.6782783,"대한민국","경기도","김포시","운양동"
"21538",31610,"63a4baaa3abd3524",37.5406945,126.8351323,NA,NA,NA,NA
"21539",31611,"b8c40b3cbebc0e25",37.434784,127.1581851,"","","",""
"21540",31612,"cca36a323637fa63",37.861081,126.779211,NA,NA,NA,NA
"21541",31613,"7e3fa60f25690c88",37.8670594,126.7857597,NA,NA,NA,NA
"21542",31614,"6A836B75-31CE-4A57-A2E0-96B3C9E4F8FC",36.46883,127.1406,NA,NA,NA,NA
"21543",31615,"fece5e7946a6055e",36.6978632,126.4996267,NA,NA,NA,NA
"21544",31616,"8c95df1891594213",37.4915542,127.0996644,NA,NA,NA,NA
"21545",31617,"b205249cc4767184",37.6438142,126.9245043,"대한민국","서울특별시","은평구","진관동"
"21546",31618,"161cd2d1a2b7ae39",37.54202079,127.19791452,NA,NA,NA,NA
"21547",31619,"9C03F2F2-3A95-4B01-9DAC-1A41FBB1AA30",37.53712,126.8489,NA,NA,NA,NA
"21548",31620,"35b7c4955281a097",37.6042316,127.0208838,NA,NA,NA,NA
"21549",31621,"9c922bb9c6896573",37.6328846,126.8344051,"대한민국","경기도","고양시","덕양구"
"21550",31622,"5db827a2fc393eb2",36.3678403,127.4402115,"대한민국","대전광역시","대덕구","송촌동"
"21551",31623,"6e0f7bbbe82439d8",37.5303357,126.8295156,NA,NA,NA,NA
"21552",31624,"10af91f87fcf1680",37.733842,127.042934,NA,NA,NA,NA
"21553",31625,"4F79067E-9857-4C93-B6C9-CA1A8B7F3B27",35.37659,129.152,NA,NA,NA,NA
"21554",31626,"F5AC8D36-D590-4C30-80AD-DFAB30488E90",37.1311,126.9265,NA,NA,NA,NA
"21555",31627,"2C422FDF-61A6-420A-98E2-E91A4E79E34B",37.65398,127.2408,NA,NA,NA,NA
"21556",31628,"1990d61f27e6e4c5",37.5545742,126.8410038,NA,NA,NA,NA
"21557",31629,"3f0cab381a222802",35.6448472,129.3548275,"대한민국","울산광역시","북구","매곡동"
"21558",31630,"9ffb160e16f1358e",37.3809120955827,126.930597077076,NA,NA,NA,NA
"21559",31631,"a19232e3ca5a54d1",35.8262048,127.1699195,NA,NA,NA,NA
"21560",31632,"B1B5ECBC-DA65-4DE4-A5AE-A84DA08DCE1B",37.57397,126.9689,NA,NA,NA,NA
"21561",31633,"776F51A7-5225-4BD4-B3BF-A64679ED30E8",37.51012,126.9543,NA,NA,NA,NA
"21562",31634,"a2737fff48982c51",37.5297919,126.9000917,NA,NA,NA,NA
"21563",31635,"B74871BE-57B1-4D84-9E26-485E0AAD2D92",37.65285,127.0676,NA,NA,NA,NA
"21564",31636,"7bf89de3d1760283",37.4664768,126.8649688,"대한민국","경기도","광명시","하안동"
"21565",31637,"44350F81-D0BD-45CB-B0BF-DD0DFF83B409",35.3232,129.1709,NA,NA,NA,NA
"21566",31638,"6B38440B-AC87-42F1-9575-258E09993690",37.55485,127.1361,NA,NA,NA,NA
"21567",31639,"2dc1ef43d10c74f5",37.5500544,127.0938255,NA,NA,NA,NA
"21568",31640,"e3c6635de6dd70c5",36.2317366,128.5689721,NA,NA,NA,NA
"21569",31641,"6ae35a646b049b57",34.9424689,127.5195824,NA,NA,NA,NA
"21570",31642,"14ecc3d35971ab3",37.299304,127.006846,NA,NA,NA,NA
"21571",31643,"e2d36c6af0ebba43",36.0352949,129.3757966,NA,NA,NA,NA
"21572",31644,"2e25339b1a81b0ea",36.7836055,126.4452791,NA,NA,NA,NA
"21573",31645,"41AD1140-1315-4444-9DC9-7BC74E68794B",37.3629,126.9626,NA,NA,NA,NA
"21574",31646,"12547691030ba635",37.5254079,126.7401999,NA,NA,NA,NA
"21575",31647,"9C1196B0-C4B4-4F3C-BD5B-BAABC8C7DB8A",37.49549,127.1403,NA,NA,NA,NA
"21576",31648,"10a2a1b77831e9ef",36.7731089161173,127.073180219987,"대한민국","충청남도","아산시","배방읍"
"21577",31649,"9c6c214b71708901",37.3579105220202,126.9309904433,"대한민국","경기도","군포시","광정동"
"21578",31650,"e99600145c82b4b3",37.2262258,126.9696752,NA,NA,NA,NA
"21579",31651,"E5F1F086-0EDD-4650-9EE1-DD812158AF37",35.893,128.5896,NA,NA,NA,NA
"21580",31652,"6b79f90f9fac6274",37.6106874,127.1321152,NA,NA,NA,NA
"21581",31653,"a66c68286c0cead1",35.0862775,128.8978392,"대한민국","부산광역시","강서구","명지동"
"21582",31654,"fcd225fed3e150c7",37.3434243,126.7385871,NA,NA,NA,NA
"21583",31655,"36279b04dbc11041",36.643402,127.4534721,NA,NA,NA,NA
"21584",31656,"7934c1bd234f462e",37.61289,127.0783266,NA,NA,NA,NA
"21585",31657,"3b1f2012a998747f",36.029073,129.3371202,"대한민국","경상북도","포항시","남구"
"21586",31658,"3ce1ae732c044559",34.9509695,127.4991232,NA,NA,NA,NA
"21587",31659,"D92B58DB-A791-455A-88B4-76826F5F8029",37.58912,127.2077,NA,NA,NA,NA
"21588",31660,"4c7a5897d93a20cf",38.1856289,128.5936174,NA,NA,NA,NA
"21589",31661,"07D5D0D2-7342-4F4F-86E0-A1D5DEC4F776",34.9465,127.521,NA,NA,NA,NA
"21590",31662,"f3e119f133e09c5a",37.4439535,127.1448624,NA,NA,NA,NA
"21591",31663,"96da805bafce24ea",37.4955165,126.9455226,NA,NA,NA,NA
"21592",31664,"2a1ad14cb2de5ad",35.1715634,128.1465148,NA,NA,NA,NA
"21593",31665,"96DF3098-EA53-4058-BA64-E519C58CD7B8",33.47966,126.3819,NA,NA,NA,NA
"21594",31666,"F90D2CDD-3295-4E79-A36F-1EE86867B3E3",36.62016,127.4889,NA,NA,NA,NA
"21595",31667,"8de67656c90c56c0",36.087595,128.3561107,NA,NA,NA,NA
"21596",31668,"7f2d112ec3669ffe",36.8436155,127.1024113,NA,NA,NA,NA
"21597",31669,"4505212024739a56",37.7116527,126.7526069,NA,NA,NA,NA
"21598",31671,"e6cae9ac56285900",35.8562212,128.6415466,NA,NA,NA,NA
"21599",31672,"F4610C9A-23C2-456E-9FAF-6F9BF11E0C6C",35.25639,129.2225,NA,NA,NA,NA
"21600",31673,"2EA08838-7BCE-4852-8484-31A55E62C0EC",35.95662,126.9895,NA,NA,NA,NA
"21601",31674,"3A5FAB90-581E-4D02-90B1-20592FC53FAE",35.98648,126.7252,NA,NA,NA,NA
"21602",31675,"f9f535b8fec27d22",37.6818646,127.0513126,"대한민국","서울특별시","노원구","상계1동"
"21603",31676,"6bbd91121ec909b4",37.4753747,127.0306825,"대한민국","서울특별시","서초구","양재동"
"21604",31677,"837a55b3bb5a76c6",34.6311342,127.1856422,NA,NA,NA,NA
"21605",31678,"e7c78746fc8c3ed",37.3305014,127.0971569,NA,NA,NA,NA
"21606",31679,"d18c465755882cf6",35.2135143,128.1082757,NA,NA,NA,NA
"21607",31680,"7734413b395b0bf0",37.0145653,127.2259449,NA,NA,NA,NA
"21608",31681,"5074584A-3805-4F2E-B6C6-64514E3D47F0",35.49272,127.3424,NA,NA,NA,NA
"21609",31682,"e179ccce16830d1c",37.6485985,127.3020309,NA,NA,NA,NA
"21610",31683,"A182F3B6-D6B9-40A5-98F9-F7CEA6CD4437",37.57971,127.0756,NA,NA,NA,NA
"21611",31684,"639C1FC0-5336-4382-9FEA-2A864BC1C30A",37.53913,126.7329,NA,NA,NA,NA
"21612",31685,"9110d49d291cd91d",37.3949296,126.9599422,"대한민국","경기도","안양시","동안구"
"21613",31686,"5a860089eb13af0d",37.5310909,127.1151377,NA,NA,NA,NA
"21614",31687,"dc00fcf9f2cd5abf",37.681185,126.7793213,NA,NA,NA,NA
